,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,scenario_navn
10,11,radiator,EksisterendeOgBT3,,,OMT8-10,592798,Studenthjem/studentboliger,Hus,Eldre,7807,0,10,10.732541,59.964932,True,True,False,False,False,True,0,0,True,"[46.64590747 47.44590747 44.84590747 ... 54.04590747 48.64590747
  5.84590747]","[61.55409253 61.55409253 61.55409253 ... 61.55409253 61.55409253
 61.55409253]","[107.73642571 108.85456355 110.20108351 ... 107.0339786   99.45131143
  52.21349   ]","[15.27262956 15.35216402 16.33879401 ... 13.24701778 12.70135099
 11.59189563]","[61.55409253 61.55409253 61.55409253 ... 61.55409253 61.55409253
 61.55409253]","[13.32740214 13.55597356 12.81311642 ... 15.44168785 13.89883071
  1.67025928]","[-33.31850534 -33.88993391 -32.03279105 ... -38.60421962 -34.74707677
  -4.1756482 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],3148.0,1888800.0,"[74.88149466 75.11006609 74.36720895 ... 76.99578038 75.45292323
 63.2243518 ]",542600.0,6.0,-6.0,352542.6512455516,251816.17946110826,0,525357.7487544485,100726.4717844433,0.0,83524.73630180625,0.0,0.0,0,44.4,0.0,0.0,38.47177569550001,0.0,0.0,0,45.2,0.0,0.0,50.800168517500005,Energiforsyning (2040),Referansesituasjon
11,12,rehab1970Panelovn,EksisterendeOgBT3,,,OMT18,593922,Studenthjem/studentboliger,Hus,Eldre,1991,0,5,10.73141,59.965243,True,True,False,False,False,True,0,0,True,"[37.30246181 38.31816853 36.18518442 ... 27.55167731 27.85638932
 24.91083984]","[13.07659145 13.07659145 13.07659145 ... 13.07659145 13.07659145
 13.07659145]","[55.3870196  56.49690431 55.53220409 ... 43.23767674 42.89625624
 38.63698344]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[13.07659145 13.07659145 13.07659145 ... 13.07659145 13.07659145
 13.07659145]","[10.65784623 10.94804815 10.33862412 ...  7.8719078   7.95896838
  7.11738281]","[-26.64461558 -27.37012038 -25.8465603  ... -19.67976951 -19.89742095
 -17.79345703]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1403.0,841800.0,"[23.73443768 24.0246396  23.41521557 ... 20.94849925 21.03555983
 20.19397426]",113100.0,-9.0,-14.0,157083.37945371302,112202.4138955093,0,110825.62054628725,44880.965558203716,0.0,42602.21595411714,0.0,0.0,0,10.664920548925743,0.0,0.0,19.622724583,0.0,0.0,0,11.782197939765583,0.0,0.0,25.910883955,Energiforsyning (2040),Referansesituasjon
12,13,rehab1970Panelovn,EksisterendeOgBT3,,,OMT24,593923,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.730378,59.965032,True,True,False,False,False,True,0,0,True,"[41.99637363 42.10508983 40.03948193 ... 59.60839885 59.17353403
 57.86893957]","[19.86314707 19.86314707 19.86314707 ... 19.86314707 19.86314707
 19.86314707]","[60.08093142 60.28382561 59.38650161 ... 75.29439829 74.21340095
 71.59508317]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[19.86314707 19.86314707 19.86314707 ... 19.86314707 19.86314707
 19.86314707]","[11.99896389 12.03002567 11.43985198 ... 17.0309711  16.90672401
 16.53398273]","[-29.99740973 -30.07506416 -28.59962995 ... -42.57742775 -42.26681002
 -41.33495684]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],2036.0,1221600.0,"[31.86211097 31.89317274 31.30299905 ... 36.89411817 36.76987108
 36.39712981]",188400.0,-5.0,-8.0,228068.25504180728,162905.89645843377,0,169569.74495819313,65162.35858337351,0.0,46303.96550713686,0.0,0.0,0,16.089998354102104,0.0,0.0,21.327762932000002,0.6842156893630253,0.48872549240216095,0,19.863147073645738,0.1954901969608644,0.0,28.16230682,Energiforsyning (2040),Referansesituasjon
13,14,rehab1970Panelovn,EksisterendeOgBT3,,,OMT26,593932,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.729364,59.964821,True,True,False,False,False,True,0,0,True,"[47.439505   44.05509835 43.60384413 ... 17.20547228 16.52859095
 16.30296384]","[16.86422131 16.86422131 16.86422131 ... 16.86422131 16.86422131
 16.86422131]","[65.52406279 62.23383413 62.9508638  ... 32.89147171 31.56845786
 30.02910744]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[16.86422131 16.86422131 16.86422131 ... 16.86422131 16.86422131
 16.86422131]","[13.55414429 12.58717096 12.45824118 ...  4.91584922  4.72245456
  4.65798967]","[-33.88536071 -31.46792739 -31.14560295 ... -12.28962306 -11.80613639
 -11.64497417]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1465.0,879000.0,"[30.4183656  29.45139227 29.32246249 ... 21.78007053 21.58667587
 21.52221098]",143200.0,-3.0,-14.0,164026.1803375256,117161.55738394686,0,142621.81966247447,46864.62295357874,0.0,46303.96550713686,4.795981235661287,3.425700882615205,0,16.86422131133333,1.3702803530460823,0.0,21.327762932000002,0.0,0.0,0,14.440135031329746,0.0,0.0,28.16230682,Energiforsyning (2040),Referansesituasjon
14,15,rehab1970Panelovn,EksisterendeOgBT3,,,OMT34-36,593933,Studenthjem/studentboliger,Hus,Eldre,3605,0,5,10.728414,59.964115,True,True,False,False,False,True,0,0,True,"[63.7050836  61.2610211  58.00227109 ... 53.92883357 54.33617733
 54.13250545]","[26.72522917 26.72522917 26.72522917 ... 26.72522917 26.72522917
 26.72522917]","[95.46333144 93.18465466 91.97752514 ... 81.47497892 80.74765093
 78.23695275]",[7.93956196 7.98090839 8.49381351 ... 6.88653634 6.6028684  6.02611182],"[26.72522917 26.72522917 26.72522917 ... 26.72522917 26.72522917
 26.72522917]","[18.20145246 17.50314888 16.57207745 ... 15.40823816 15.52462209
 15.46643013]","[-45.50363115 -43.75787221 -41.43019363 ... -38.52059541 -38.81155523
 -38.66607532]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],2483.0,1489800.0,"[44.92668163 44.22837806 43.29730663 ... 42.13346734 42.24985127
 42.1916593 ]",230700.0,-12.0,-26.0,278057.4362851391,198612.4544893851,0,228421.56371486245,79444.98179575402,0.0,77137.6135181277,0.0,0.0,0,23.21859382163,0.0,0.0,35.529845365,0.0,0.0,0,20.978203189718336,0.0,0.0,46.915488025,Energiforsyning (2040),Referansesituasjon
15,16,rehab1970Panelovn,EksisterendeOgBT3,,,OMT32,593934,Barnehage,Barnehage,Eldre,561,0,2,10.728939,59.964233,True,True,False,False,False,True,0,0,True,[2.88591271 3.00389358 3.23985531 ... 1.47014234 1.5881232  1.82408493],[5.3727478 5.3727478 5.3727478 ... 5.3727478 5.3727478 5.3727478],[8.57069327 8.49719669 8.74567982 ... 8.12760346 7.63501459 7.94402737],[1.42119514 1.37332578 1.37645613 ... 1.66436528 1.51172285 1.52998561],[5.3727478 5.3727478 5.3727478 ... 5.3727478 5.3727478 5.3727478],[0.82454649 0.85825531 0.92567294 ... 0.42004067 0.45374949 0.52116712],"[-2.06136622 -2.14563827 -2.31418236 ... -1.05010167 -1.13437372
 -1.30291781]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],368.0,220800.0,[6.19729429 6.23100311 6.29842075 ... 5.79278847 5.82649729 5.89391493],20600.0,-13.0,-15.0,43423.33371945321,29420.8914781204,0,39219.666280546546,11768.356591248159,2234.0856500846485,32630.753301164703,0.0,0.0,0,2.2416364254123544,0.0,0.0,15.5143537395,1.352161473691794,0.965829624065567,0,5.37274780254527,0.3863318496262269,0.0,20.639895738,Energiforsyning (2040),Referansesituasjon
16,17,rehab1970Panelovn,EksisterendeOgBT3,,,OMT46,593935,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.729544,59.963812,True,True,False,False,False,True,0,0,True,"[40.94293813 42.89872464 40.42825747 ... 35.0755786  32.60511143
 31.06106945]","[16.08367906 16.08367906 16.08367906 ... 16.08367906 16.08367906
 16.08367906]","[59.02749593 61.07746042 59.77527714 ... 50.76157804 47.64497835
 44.78721305]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[16.08367906 16.08367906 16.08367906 ... 16.08367906 16.08367906
 16.08367906]","[11.69798232 12.25677847 11.55093071 ... 10.02159389  9.31574612
  8.87459127]","[-29.24495581 -30.64194617 -28.87732677 ... -25.05398472 -23.28936531
 -22.18647818]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1484.0,890400.0,"[27.78166139 28.34045753 27.63460977 ... 26.10527295 25.39942519
 24.95827034]",139300.0,-6.0,-13.0,166156.3647392352,118683.11767088226,0,138136.63526076535,47473.24706835291,0.0,46303.96550713686,0.0,0.0,0,15.131611422215663,0.0,0.0,21.327762932000002,0.0,0.0,0,15.646292082835243,0.0,0.0,28.16230682,Energiforsyning (2040),Referansesituasjon
17,18,rehab1970Panelovn,EksisterendeOgBT3,,,OMT20-22,593936,Studenthjem/studentboliger,Hus,Eldre,3156,0,4,10.73046,59.964537,True,True,False,False,False,True,0,0,True,"[73.0367055  70.65077068 67.07186845 ... 71.84373809 67.07186845
 64.88476154]","[35.92098458 35.92098458 35.92098458 ... 35.92098458 35.92098458
 35.92098458]","[105.67712689 103.46117185 101.99087957 ... 100.15505415  94.21699411
  89.65877682]",[8.16010535 8.20260029 8.72975278 ... 7.07782901 6.78628141 6.19350382],"[35.92098458 35.92098458 35.92098458 ... 35.92098458 35.92098458
 35.92098458]","[20.86763014 20.18593448 19.16339099 ... 20.52678231 19.16339099
 18.5385033 ]","[-52.16907536 -50.4648362  -47.90847747 ... -51.31695578 -47.90847747
 -46.34625824]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],2886.0,1731600.0,"[56.78861472 56.10691906 55.08437557 ... 56.44776689 55.08437557
 54.45948788]",314300.0,-5.0,-20.0,323264.16942077305,230902.97815769503,0,306383.8305792252,92361.19126307801,0.0,84412.72824660578,0.0,0.0,0,33.80074327420203,0.0,0.0,38.880787785,0.0,0.0,0,31.613636356459548,0.0,0.0,51.340249725,Energiforsyning (2040),Referansesituasjon
18,19,skoglyBarnehage,EksisterendeOgBT3,,,OMT16,593937,Barnehage,Barnehage,Eldre,562,0,2,10.730984,59.964629,True,True,False,False,False,True,0,0,True,[9.8964846  9.94732348 9.99816236 ... 6.13440746 6.43944074 6.74447402],[4.94846845 4.94846845 4.94846845 ... 4.94846845 4.94846845 4.94846845],"[15.58126516 15.4406266  15.50398688 ... 12.79186858 12.48633212
 12.86441647]",[1.42119514 1.37332578 1.37645613 ... 1.66436528 1.51172285 1.52998561],[4.94846845 4.94846845 4.94846845 ... 4.94846845 4.94846845 4.94846845],[2.82756703 2.84209242 2.85661782 ... 1.75268785 1.83984021 1.92699258],"[-7.06891757 -7.10523106 -7.14154455 ... -4.38171961 -4.59960053
 -4.81748145]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],515.0,309000.0,[7.77603548 7.79056088 7.80508627 ... 6.7011563  6.78830867 6.87546103],25700.0,-13.0,-17.0,60722.883089892464,41201.14256462016,0,38833.116910107354,16480.457025848067,3041.2834994242285,32688.9186368174,0.0,0.0,0,2.287749615092948,0.0,0.0,15.542008559000001,0.0,0.0,0,3.6095605038133174,0.0,0.0,20.676686996,Energiforsyning (2040),Referansesituasjon
19,20,radiator,EksisterendeOgBT3,,,OMT12-14,593938,Studenthjem/studentboliger,Hus,Eldre,9945,0,13,10.731491,59.96473,True,True,False,False,False,True,0,0,True,"[24.58489596 23.43025591 25.16221599 ... 27.18283608 26.89417607
 27.47149609]","[67.78630825 67.78630825 67.78630825 ... 67.78630825 67.78630825
 67.78630825]","[ 96.92312713  96.14519903 102.55029467 ...  89.92683382  87.05364373
  82.3760705 ]","[18.08455779 18.17873578 19.34701967 ... 15.68599944 15.03986692
 13.7261436 ]","[67.78630825 67.78630825 67.78630825 ... 67.78630825 67.78630825
 67.78630825]",[7.02425599 6.69435883 7.18920457 ... 7.76652459 7.6840503  7.84899888],"[-17.56063997 -16.73589708 -17.97301142 ... -19.41631149 -19.21012576
 -19.62249721]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1715.0,1029000.0,"[74.81056424 74.48066708 74.97551282 ... 75.55283284 75.47035856
 75.63530713]",554300.0,24.0,10.0,192037.11404362798,137169.36717401998,0,581279.8859563697,54867.746869607996,0.0,81845.04069537821,0.0,0.0,0,61.48458280343797,0.0,0.0,37.698102225,0.0,0.0,0,59.752622724467884,0.0,0.0,49.778569125000004,Energiforsyning (2040),Referansesituasjon
20,21,rehab1970Panelovn,EksisterendeOgBT3,,,OMT50,593939,Studenthjem/studentboliger,Hus,Eldre,2130,0,5,10.731572,59.964226,True,True,False,False,False,True,0,0,True,"[30.56872211 29.16271315 28.35927945 ... 38.40220063 35.79104113
 32.1755895 ]","[18.64159166 18.64159166 18.64159166 ... 18.64159166 18.64159166
 18.64159166]","[49.09436668 47.78483273 48.17817765 ... 54.47078542 51.19773406
 46.23651709]",[4.63141114 4.65552989 4.95472455 ... 4.0171462  3.85167323 3.5152319 ],"[18.64159166 18.64159166 18.64159166 ... 18.64159166 18.64159166
 18.64159166]","[ 8.7339206   8.33220376  8.10265127 ... 10.97205732 10.22601175
  9.19302557]","[-21.83480151 -20.83050939 -20.25662818 ... -27.43014331 -25.56502938
 -22.98256393]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1468.0,880800.0,"[27.37551227 26.97379542 26.74424294 ... 29.61364899 28.86760341
 27.83461724]",159800.0,-4.0,-13.0,164400.51711743814,117428.94079817008,0,158405.48288256224,46971.57631926803,0.0,45576.454034289054,0.0,0.0,0,17.27382442761393,0.0,0.0,20.992668690000002,0.0,0.0,0,14.461806497537246,0.0,0.0,27.719830650000002,Energiforsyning (2040),Referansesituasjon
21,22,rehab1970Panelovn,EksisterendeOgBT3,,,OMT48,593941,Studenthjem/studentboliger,Hus,Eldre,2164,0,5,10.730559,59.964033,True,True,False,False,False,True,0,0,True,"[31.63058079 30.20790894 28.98847592 ... 28.58199825 25.83827396
 25.53341571]","[16.33378449 16.33378449 16.33378449 ... 16.33378449 16.33378449
 16.33378449]","[49.71513858 48.38664472 48.33549559 ... 44.26799768 40.87814088
 39.25955931]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[16.33378449 16.33378449 16.33378449 ... 16.33378449 16.33378449
 16.33378449]",[9.0373088  8.63083112 8.28242169 ... 8.16628521 7.38236399 7.29526163],"[-22.59327199 -21.57707781 -20.70605423 ... -20.41571303 -18.45590997
 -18.23815408]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1312.0,787200.0,"[25.37109328 24.96461561 24.61620618 ... 24.5000697  23.71614848
 23.62904612]",134800.0,-4.0,-12.0,146975.2136760148,104982.2954828677,0,139129.78632398506,41992.91819314709,0.0,46303.96550713686,2.3641884159631985,1.6887060114022847,0,16.333784487893215,0.6754824045609138,0.0,21.327762932000002,0.0,0.0,0,16.05586803700714,0.0,0.0,28.16230682,Energiforsyning (2040),Referansesituasjon
22,23,radiator,EksisterendeOgBT3,,,OMT2-4,4285839,Studenthjem/studentboliger,Hus,Eldre,11503,0,14,10.733375,59.964454,True,True,False,False,False,True,0,0,True,"[18.14987262 17.53915364 14.18019924 ... 19.98202956 17.84451313
 11.43196383]","[92.08490334 92.08490334 92.08490334 ... 92.08490334 92.08490334
 92.08490334]","[105.48505415 105.32914594 107.6121479  ...  95.73392927  90.47606555
  77.71919391]","[21.83379538 21.94749808 23.35798716 ... 18.93797493 18.15788811
 16.57180752]","[92.08490334 92.08490334 92.08490334 ... 92.08490334 92.08490334
 92.08490334]",[5.18567789 5.01118675 4.0514855  ... 5.7091513  5.09843232 3.26627538],"[-12.96419473 -12.52796688 -10.12871375 ... -14.27287825 -12.7460808
  -8.16568845]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1518.0,910800.0,"[97.27058123 97.09609009 96.13638884 ... 97.79405464 97.18333566
 95.35117872]",744700.0,48.0,20.0,170058.44372213274,121470.31694438051,0,784001.5562778714,48588.126777752215,0.0,87905.08899336467,0.0,0.0,0,88.24889266136744,0.0,0.0,40.4893809425,0.0,0.0,0,73.89699662301356,0.0,0.0,53.46432125535714,Energiforsyning (2040),Referansesituasjon
23,24,radiator,EksisterendeOgBT3,,,OMT68,5614767,Studenthjem/studentboliger,Hus,Eldre,6484,0,9,10.733078,59.963358,True,True,False,False,False,True,0,0,True,"[14.8490855  17.06442558 14.24490185 ... 17.06442558 14.64769095
 15.25187461]","[52.61808943 52.61808943 52.61808943 ... 52.61808943 52.61808943
 52.61808943]","[67.11786839 69.60540582 70.16250748 ... 62.4007898  58.1165746
 54.92377745]","[13.06719572 13.13524506 13.97940141 ... 11.33409106 10.86722091
  9.91797571]","[52.61808943 52.61808943 52.61808943 ... 52.61808943 52.61808943
 52.61808943]",[4.24259586 4.87555016 4.06997196 ... 4.87555016 4.18505456 4.35767846],"[-10.60648964 -12.18887541 -10.17492989 ... -12.18887541 -10.46263639
 -10.89419615]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1391.0,834600.0,"[56.86068529 57.49363959 56.68806138 ... 57.49363959 56.80314399
 56.97576789]",419700.0,12.0,-1.0,155766.5582463338,111261.82731880985,0,452250.44175366417,44504.73092752394,0.0,77078.17630629375,0.0,0.0,0,47.126325175536124,0.0,0.0,35.50246838444445,0.0,0.0,0,45.716563311310686,0.0,0.0,46.879338011111116,Energiforsyning (2040),Referansesituasjon
24,25,radiator,EksisterendeOgBT3,,,OMT70,5615545,Studenthjem/studentboliger,Hus,Eldre,5106,0,11,10.733679,59.96386,True,True,False,False,False,True,0,0,False,"[100.45050088  85.2374685  103.83322231 ... 114.63174138 107.62161543
 106.33483603]","[21.26351167 16.55258842 14.87930933 ... 36.52896225 32.56457858
 25.84572083]","[ 92.89245978  80.35036476 100.38073505 ... 100.90105381  96.07711231
  97.7316049 ]","[ 7.5580411   4.88710374  3.45248726 ... 13.73068757 11.54450312
  8.60323113]","[21.26351167 16.55258842 14.87930933 ... 36.52896225 32.56457858
 25.84572083]","[28.70014311 24.35356243 29.66663494 ... 32.75192611 30.74903298
 30.38138172]","[-71.75035777 -60.88390607 -74.16658736 ... -81.87981527 -76.87258245
 -75.95345431]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],6752.0,4051200.0,"[49.96365478 40.90615085 44.54594427 ... 69.28088836 63.31361156
 56.22710255]",370800.0,11.0,-0.0,756171.5095808699,540122.5068434785,0,204422.7659342502,216049.00273739142,0.0,49661.411502151066,35.2757231436,25.196945102571426,0,23.5031309202,10.07877804102857,0.0,22.87421389909091,37.893249708,27.066606934285716,0,19.1268630798,10.826642773714283,0.0,30.204322513636367,Energiforsyning (2040),Referansesituasjon
25,26,breeam,EksisterendeOgBT3,,,OMT40,5734422,Studenthjem/studentboliger,Hus,Eldre,1307,0,4,10.728471,59.963463,True,True,False,False,False,True,0,0,True,"[ 4.15603672  2.12932543 10.60466355 ...  8.76219875  5.99850153
  4.4016987 ]","[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]","[22.24059452 20.30806121 29.95168323 ... 24.44819818 21.03836845
 18.1278423 ]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[17.74646352 17.64646352 17.64646352 ... 17.64646352 17.74646352
 17.64646352]",[1.18743906 0.6083787  3.02990387 ... 2.50348536 1.71385758 1.2576282 ],"[-2.96859766 -1.52094674 -7.57475968 ... -6.25871339 -4.28464395
 -3.1440705 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],729.0,437400.0,"[18.83390258 18.25484221 20.67636739 ... 20.14994887 19.3603211
 18.90409172]",124500.0,-6.0,-19.0,81636.1210109163,58311.515007797345,0,136151.87898908328,23324.606003118937,0.0,34957.99614015011,0.0,0.0,0,10.010725461847098,0.0,0.0,16.10177111375,0.0,0.0,0,2.4566197452385516,0.0,0.0,21.26163066875,Energiforsyning (2040),Referansesituasjon
26,27,breeam,EksisterendeOgBT3,,,OMT38,5734455,Studenthjem/studentboliger,Hus,Eldre,2983,0,5,10.728844,59.963669,True,True,False,False,False,True,0,0,True,"[ 4.15603672  2.12932543 10.60466355 ...  8.76219875  5.99850153
  4.4016987 ]","[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]","[22.24059452 20.30806121 29.95168323 ... 24.44819818 21.03836845
 18.1278423 ]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]",[1.18743906 0.6083787  3.02990387 ... 2.50348536 1.71385758 1.2576282 ],"[-2.96859766 -1.52094674 -7.57475968 ... -6.25871339 -4.28464395
 -3.1440705 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],729.0,437400.0,"[18.83390258 18.25484221 20.67636739 ... 20.14994887 19.3603211
 18.90409172]",95600.0,-19.0,-36.0,81636.1210109163,58311.515007797345,0,136151.87898908328,23324.606003118937,0.0,63828.4330442649,0.0,0.0,0,10.010725461847098,0.0,0.0,29.399591879000003,0.0,0.0,0,2.4566197452385516,0.0,0.0,38.820776915,Energiforsyning (2040),Referansesituasjon
27,28,breeam,EksisterendeOgBT3,,,OMT42,5734456,Studenthjem/studentboliger,Hus,Eldre,1816,0,5,10.729232,59.963347,True,True,False,False,False,True,0,0,True,"[ 4.15603672  2.12932543 10.60466355 ...  8.76219875  5.99850153
  4.4016987 ]","[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]","[22.24059452 20.30806121 29.95168323 ... 24.44819818 21.03836845
 18.1278423 ]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[17.74646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.74646352]",[1.18743906 0.6083787  3.02990387 ... 2.50348536 1.71385758 1.2576282 ],"[-2.96859766 -1.52094674 -7.57475968 ... -6.25871339 -4.28464395
 -3.1440705 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],729.0,437400.0,"[18.83390258 18.25484221 20.67636739 ... 20.14994887 19.3603211
 18.90409172]",120600.0,-8.0,-21.0,81636.1210109163,58311.515007797345,0,136151.87898908328,23324.606003118937,0.0,38857.67160857696,0.0,0.0,0,10.010725461847098,0.0,0.0,17.897974808,0.0,0.0,0,2.4566197452385516,0.0,0.0,23.63343308,Energiforsyning (2040),Referansesituasjon
28,29,byggetrinn3,EksisterendeOgBT3,,,OMT30A,6029002,Studenthjem/studentboliger,Hus,Eldre,4075,0,7,10.730766,59.965354,True,True,False,False,False,True,0,0,False,"[80.16760499 68.02637762 82.86728964 ... 91.48537918 85.89073304
 84.86377925]","[16.96999805 13.21030118 11.87488945 ... 29.15305937 25.98916132
 20.6269707 ]","[74.13567834 64.1260745  80.11192623 ... 80.52718259 76.67728803
 77.99770661]","[ 6.03192665  3.90030312  2.75536341 ... 10.9581966   9.21344501
  6.86607264]","[16.96999805 13.21030118 11.87488945 ... 29.15305937 25.98916132
 20.6269707 ]","[22.90503    19.43610789 23.67636847 ... 26.13867977 24.54020944
 24.24679407]","[-57.26257499 -48.59026973 -59.19092117 ... -65.34669942 -61.3505236
 -60.61698518]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],5388.0,3232800.0,"[39.87502805 32.64640907 35.55125792 ... 55.29173914 50.52937076
 44.87376477]",273300.0,-2.0,-14.0,603485.879659625,431061.3426140179,0,163145.8619628025,172424.53704560714,0.0,62281.706971739724,28.152873444999997,20.109195317857143,0,18.757394927500002,8.043678127142854,0.0,28.687164625,30.241870849999998,21.60133632142857,0,15.264780072499999,8.640534528571429,0.0,37.88005026785714,Energiforsyning (2040),Referansesituasjon
29,30,byggetrinn3,EksisterendeOgBT3,,,OMT30B,6029032,Studenthjem/studentboliger,Hus,Eldre,2725,0,6,10.729925,59.965552,True,True,False,False,False,True,0,0,False,"[53.60901193 45.49003166 55.41432252 ... 61.17733946 57.43613436
 56.74939839]","[11.34803551  8.83388238  7.94087699 ... 19.49499062 17.37925512
 13.79349574]","[49.57539226 42.8818535  53.57177889 ... 53.84946566 51.27499629
 52.15797559]",[4.03361966 2.60817816 1.84254363 ... 7.3278738  6.16113807 4.5914228 ],"[11.34803551  8.83388238  7.94087699 ... 19.49499062 17.37925512
 13.79349574]","[15.31686055 12.9971519  15.83266358 ... 17.47923984 16.4103241
 16.21411383]","[-38.29215138 -32.49287976 -39.58165894 ... -43.69809961 -41.02581026
 -40.53528457]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],3603.0,2161800.0,"[26.66489606 21.83103429 23.77354057 ... 36.97423047 33.78957922
 30.00760957]",175800.0,-4.0,-14.0,403558.042226375,288255.74444741075,0,109097.5395947575,115302.29777896428,0.0,48589.92067427139,18.826154635,13.447253310714288,0,12.543288632500001,5.378901324285714,0.0,22.380681604166668,20.22309155,14.445065392857142,0,10.207736367499999,5.7780261571428575,0.0,29.55263635416667,Energiforsyning (2040),Referansesituasjon
